village,taluk,district,census_code,lat,lng,name_ta,place_type
Mayiladi,,Kanniyakumari,,8.15510,77.50563,மயிலாடி,village
Mekkamandapam,,Kanniyakumari,,8.28326,77.29890,மேக்காமண்டபம்,village
Mela Mankuzhy,,Kanniyakumari,,8.19247,77.29619,மேல மாங்குழி,village
Melakrishnanputhur,,Kanniyakumari,,8.11064,77.42739,மேலகிருஷ்ணன்புதூர்,village
Melpalai,,Kanniyakumari,,8.38123,77.19778,மேல்பாலை,village
Melpuram,,Kanniyakumari,,8.34262,77.21477,மேல்புறம்,village
Methukummal,,Kanniyakumari,,8.30133,77.13504,மெதுகும்மல்,village
Mettukudiyirupu,,Kanniyakumari,,8.14038,77.56619,மேட்டுகுடியிருப்பு,village
Midalakadu,,Kanniyakumari,,8.20763,77.23919,மிடாலக்காடு,village
Midalam,,Kanniyakumari,,8.20603,77.21609,மிடாலம்,village
Moovottukonam,,Kanniyakumari,,8.36696,77.18029,மூவொட்டுகோணம்,village
Mudavanpottai,,Kanniyakumari,,8.47420,77.32819,,hamlet
Mukkalampadu,,Kanniyakumari,,8.19250,77.32945,முக்கலம்பாடு,village
Mukkuttukal,,Kanniyakumari,,8.39438,77.21621,முக்கூட்டுகல்,village
Mulagumoodu,,Kanniyakumari,,8.26705,77.28866,முளகுமூடு,village
Mullanganavilai,,Kanniyakumari,,8.26469,77.23733,முள்ளங்கனாவிளை,village
Mulloorthurai,,Kanniyakumari,,8.22884,77.17933,முள்ளூர்துறை,village
Munchirai,,Kanniyakumari,,8.28548,77.17746,முன்சிறை,village
Muttaikadu,,Kanniyakumari,,8.28591,77.32082,முட்டைகாடு,village
Muttom,,Kanniyakumari,,8.12423,77.31781,,village
Muzhucode,,Kanniyakumari,,8.36171,77.22762,முழுக்கோடு,village
Nagercoil,,Kanniyakumari,,8.18399,77.43154,நாகர்கோவில்,city
Nalloor,,Kanniyakumari,,8.16592,77.47681,நல்லூர்,village
Nambali,,Kanniyakumari,,8.28302,77.14533,நம்பாளி,village
Nanganvilai,,Kanniyakumari,,8.19088,77.34684,நங்கன்விளை,village
Narayanputhoor,,Kanniyakumari,,8.14093,77.48756,,hamlet
Nari Kulam,,Kanniyakumari,,8.11846,77.54131,,hamlet
Nattalam,,Kanniyakumari,,8.27044,77.23892,நட்டாலம்,village
Navalkadu,,Kanniyakumari,,8.24524,77.43276,நாவல்காடு,village
Neerody,,Kanniyakumari,,8.28992,77.10263,நீரோடி,village
Netta,,Kanniyakumari,,8.44616,77.22710,நெட்டா,village
Neyyoor,,Kanniyakumari,,8.19483,77.28173,நெய்யூர்,village
Nithiravilai,,Kanniyakumari,,8.27391,77.14358,நித்திரவிளை,village
Oottukuzhy,,Kanniyakumari,,8.19899,77.28910,ஊத்துக்குழி,village
Osaravilai,,Kanniyakumari,,8.09993,77.45104,ஓசறவிளை,village
Ottalivilai,,Kanniyakumari,,8.31657,77.29898,ஒட்டலிவிளை,village
Pacode,,Kanniyakumari,,8.32327,77.22181,பாகோடு,village
Padanthalumoodu,,Kanniyakumari,,8.32445,77.18326,படந்தாலுமூடு,village
Padmanabhapuram,,Kanniyakumari,,8.25226,77.32649,பத்மனாபபுரம்,village
Paduparai,,Kanniyakumari,,8.41789,77.33954,,hamlet
Painkulam,,Kanniyakumari,,8.25975,77.17377,பைங்குளம்,village
Palapallam,,Kanniyakumari,,8.21058,77.24711,பாலப்பள்ளம்,village
Palkulam,,Kanniyakumari,,8.35359,77.41340,பால்குளம்,hamlet
Pallam,,Kanniyakumari,,8.09924,77.43396,பள்ளம்,village
Pallavilai,,Kanniyakumari,,8.16572,77.47359,,hamlet
Palliyadi,,Kanniyakumari,,8.26909,77.24974,பள்ளியாடி,village
Palukal,,Kanniyakumari,,8.36561,77.16705,பளுகல்,village
Pambanvilai,,Kanniyakumari,,8.16041,77.37741,பாம்பன்விளை,village
Panchalingapuram,,Kanniyakumari,,8.10805,77.54379,பஞ்சலிங்கபுரம்,village
Parakkai,,Kanniyakumari,,8.13665,77.45089,பறக்கை,village
Parakkunru,,Kanniyakumari,,8.34774,77.19307,பரக்குன்று,village
Paraseri,,Kanniyakumari,,8.20776,77.35908,பரசேரி,village
Pathukani,,Kanniyakumari,,8.47584,77.22851,பத்துகாணி,village
Paulkulam,,Kanniyakumari,,8.13358,77.55860,,hamlet
Pazhavilai,,Kanniyakumari,,8.13583,77.39655,பழவிளை,village
