village,taluk,district,census_code,lat,lng,name_ta,place_type
Anganviduthy,,Pudukkottai,,10.53895,79.15149,அங்கன்விடுதி,hamlet
Angurakulattupatti,,Pudukkottai,,10.58217,78.46112,,village
Anikini,,Pudukkottai,,10.14523,78.91737,அணி கனி,village
Annapatti,,Pudukkottai,,10.49116,78.78850,,village
Annathanappatti,,Pudukkottai,,10.50440,78.50088,,village
Annavasal,,Pudukkottai,,10.46083,78.69935,அன்னவாசல்,village
Antikonpatti,,Pudukkottai,,10.41256,78.95251,ஆண்டிக்கோன்பட்டி,hamlet
Ara Madagam(Vattam),,Pudukkottai,,10.04740,79.01158,,village
Aranginapatti,,Pudukkottai,,10.29104,78.72530,அரங்கினாபட்டி,hamlet
Arangudippatti,,Pudukkottai,,10.55992,78.70116,,hamlet
Aranipatti,,Pudukkottai,,10.23657,78.65475,ஏரணிப்பட்டி,hamlet
Aranippatti,,Pudukkottai,,10.49987,78.87547,,village
Aranmanaipatti,,Pudukkottai,,10.18941,78.76292,அரண்மனைபட்டி,village
Aranthangi,,Pudukkottai,,10.16865,78.99279,அறந்தாங்கி,town
Arasadipatti,,Pudukkottai,,10.39302,78.95212,,village
Arasakudipatti,,Pudukkottai,,10.56118,78.53710,,hamlet
Arasamalai,,Pudukkottai,,10.34901,78.63756,அரசமலை,village
Arasampathi,,Pudukkottai,,10.28021,78.75618,அரசம்பட்டி,hamlet
Arasampatti,,Pudukkottai,,10.59528,78.62192,,hamlet
Arasanagarippattinam,,Pudukkottai,,9.89005,79.12344,அரசநகரிப்பட்டிணம்,village
Arasandampatti,,Pudukkottai,,10.34802,78.76669,அரசந்தம்பட்டி,village
Arasarkulam Keelpathi,,Pudukkottai,,10.19604,79.11886,அரசர்குளம் கீழ்பதி,village
Arasarkulam Melpathi,,Pudukkottai,,10.20065,79.09143,அரசர்குளம் தென்பதி,village
Arasikkadu,,Pudukkottai,,10.65108,78.70451,,village
Arasur,,Pudukkottai,,10.04049,79.01185,அரசூர்,village
Aravampatti,,Pudukkottai,,10.58017,78.99940,அரவம்பட்டி,village
Arayapatti,,Pudukkottai,,10.30736,78.98071,அரையப்பட்டி,village
Arimalam,,Pudukkottai,,10.25499,78.88403,அரிமளம்,town
Arinjinnapatti,,Pudukkottai,,10.40138,78.63645,அறிஞ்சின்னாபட்டி,hamlet
Ariyakonpatti,,Pudukkottai,,10.50505,78.57802,,village
Ariyamaraikadu,,Pudukkottai,,10.14303,79.09641,,village
Ariyandi,,Pudukkottai,,10.43814,79.01288,அரியாண்டி,hamlet
Ariyanipatti,,Pudukkottai,,10.64500,79.03324,அரியாணிப்பட்டி,village
Ariyur,,Pudukkottai,,10.42223,78.73652,அரியூர்,village
Arputhapuram,,Pudukkottai,,10.26427,78.79504,அற்புதபுரம்,hamlet
Arumanthampatti,,Pudukkottai,,10.27025,78.69771,அருமந்தம்பட்டி,hamlet
Arunachalapuram,,Pudukkottai,,10.16097,79.10956,,village
Aruvankaalappatti,,Pudukkottai,,10.62267,78.47624,,village
Atambur,,Pudukkottai,,9.92969,79.03758,அடம்பூர்,hamlet
Athampur,,Pudukkottai,,10.10820,79.20801,ஆத்தம்பூர்,hamlet
Athangaraividuthy,,Pudukkottai,,10.46815,79.07835,ஆத்தங்கரைவிடுதி,village
Athavathur,,Pudukkottai,,10.06276,79.15182,அதவத்தூர்,hamlet
Athavatthur,,Pudukkottai,,9.91768,79.01592,அதவத்தூர்,hamlet
Athigarippatti,,Pudukkottai,,10.28091,78.78725,அதிகாரிபட்டி,hamlet
Athinipatti,,Pudukkottai,,10.38709,78.62100,ஆதிநிபட்டி,hamlet
Athipattinam,,Pudukkottai,,10.01448,79.23181,ஆதிபட்டினம்,hamlet
Athiranviduthi,,Pudukkottai,,10.45740,79.02474,அதிரான்விடுதி,village
Athirivayal,,Pudukkottai,,10.54274,78.79245,,village
Athiydimanai,,Pudukkottai,,10.41071,78.95046,ஆத்தியடிமனை,hamlet
Aththippallam,,Pudukkottai,,10.61214,78.51470,,village
Athur,,Pudukkottai,,10.28207,78.64524,ஆத்தூர்,village
Attani,,Pudukkottai,,10.14728,79.19508,,village
Attankudy,,Pudukkottai,,10.34525,78.80369,ஆட்டான்குடி,hamlet
Attuppatti,,Pudukkottai,,10.59395,78.58933,,hamlet
Attāni,,Pudukkottai,,10.12286,78.95786,,hamlet
Auchukattupatti,,Pudukkottai,,10.41744,78.62035,அச்சுகாட்டுபட்டி,hamlet
Avadaiyar Kovil,,Pudukkottai,,10.07478,79.04370,ஆவுடையார்கோவில்,village
Avaiyaarpatti,,Pudukkottai,,10.62632,78.69717,,village
Avampatti,,Pudukkottai,,10.40510,78.56661,ஆவம்பட்டி,village
Avanam,,Pudukkottai,,9.93787,79.03195,ஆவணம்,hamlet
Avanathankottai,,Pudukkottai,,10.24727,79.02972,ஆவநாதன்கோட்டை,village
Avarankudi,,Pudukkottai,,10.01889,78.99497,ஆவரங்குடி,hamlet
Avathanikkottai,,Pudukkottai,,9.99868,78.99067,அவதனிக்கோட்டை,hamlet
Avavayal,,Pudukkottai,,10.13145,79.06624,,hamlet
Avoor,,Pudukkottai,,10.66023,78.67224,,village
Avudayarpattinam,,Pudukkottai,,10.02289,79.23782,ஆவுடையார்பட்டினம்,hamlet
Ayangudi,,Pudukkottai,,10.22666,79.11032,,village
Ayeenkudipatti,,Pudukkottai,,10.52847,78.70679,,village
Ayingudi,,Pudukkottai,,10.39779,78.76446,,village
Ayipatti,,Pudukkottai,,10.35921,78.95949,,village
Ayippatti,,Pudukkottai,,10.43173,78.69734,,village
Aykudivayal,,Pudukkottai,,10.56528,78.76644,,village
Ayyampatti,,Pudukkottai,,10.42473,78.86474,அய்யம்பட்டி,village
Ayyampattinam,,Pudukkottai,,9.95895,79.18005,அய்யம்பட்டினம்,hamlet
Ayyappatti,,Pudukkottai,,10.65580,78.86395,,village
Ayyavayal,,Pudukkottai,,10.42619,78.84115,அய்யாவயல்,village
Azhagankottai,,Pudukkottai,,10.02079,79.10924,அழகன்கோட்டை,hamlet
Azhaganvayal,,Pudukkottai,,10.13578,79.22047,அழகன்வயல்,village
B.Mathur,,Pudukkottai,,10.43659,78.93468,,village
Balakrishrnapuram,,Pudukkottai,,10.23427,79.14169,,village
Bandhuvakottai,,Pudukkottai,,10.54024,79.11824,பந்துவக்கோட்டை,village
Birahadambalpuram,,Pudukkottai,,10.56096,78.80419,,village
Biramanavayal,,Pudukkottai,,10.09665,79.16566,பிராமணவயல்,village
Boothakudi,,Pudukkottai,,10.64817,78.57023,பூதகுடி,village
Brahmanavayal,,Pudukkottai,,10.13205,79.12873,,village
Brahmapuram,,Pudukkottai,,10.34428,78.86259,,village
Bruhadambalpuram,,Pudukkottai,,10.35000,78.92243,,village
Chandrattanvayal,,Pudukkottai,,10.02582,78.96833,சந்திரட்டான்வயல்,hamlet
