village,taluk,district,census_code,lat,lng,name_ta,place_type
Palathur,,Tiruvannamalai,,12.66571,79.01479,,village
Palayavelleri,,Tiruvannamalai,,12.72307,79.29957,,village
Panaiyūr,,Tiruvannamalai,,12.69494,79.37296,,village
Paracheri,,Tiruvannamalai,,12.71512,79.33957,,village
Paramanandal,,Tiruvannamalai,,12.35853,78.76622,பரமனந்தல்,village
Paranellimarathūr,,Tiruvannamalai,,12.57446,78.91037,,village
Parayampattu,,Tiruvannamalai,,12.12077,79.05718,பறையம்பட்டு,village
Patrakadu,,Tiruvannamalai,,12.55916,78.97695,,hamlet
Pattanūr,,Tiruvannamalai,,12.66412,78.99450,,village
Pattariyanūr,,Tiruvannamalai,,12.68665,78.99758,,village
Pavupattu,,Tiruvannamalai,,12.12028,79.06748,பாவுப்பட்டு,village
Periyamalai,,Tiruvannamalai,,12.58656,78.94183,,village
Periyavirapattu,,Tiruvannamalai,,12.68192,78.99483,,village
Perumbakkam,,Tiruvannamalai,,12.22025,78.99453,,village
Perumāntāngal,,Tiruvannamalai,,12.73040,79.32159,,village
Perungattur,,Tiruvannamalai,,12.74869,79.53538,பெருங்கட்டூர்,village
Perunkattūr,,Tiruvannamalai,,12.56600,78.91140,,village
Peruvali,,Tiruvannamalai,,12.60891,78.97655,,village
Pilakkanūr,,Tiruvannamalai,,12.50169,78.82849,,village
Polur,,Tiruvannamalai,,12.51283,79.12652,போளூர்,town
Pudukāmūr,,Tiruvannamalai,,12.68085,79.29288,,village
Pudupattu,,Tiruvannamalai,,12.64206,78.90306,,village
Pudupattuvali,,Tiruvannamalai,,12.65428,78.99434,,village
Puduppālaiyam,,Tiruvannamalai,,12.71746,79.19336,,village
Pudūr,,Tiruvannamalai,,12.67017,78.98146,,village
Pulichakuttai,,Tiruvannamalai,,12.52826,78.88651,,hamlet
Pulikuntaravali,,Tiruvannamalai,,12.64829,78.98518,,village
Puliyankuppam,,Tiruvannamalai,,12.64293,79.02427,,village
Pungambādi,,Tiruvannamalai,,12.63829,79.25129,,village
Pushpagiri,,Tiruvannamalai,,12.64700,79.16267,,village
Puttūr,,Tiruvannamalai,,12.69778,79.14543,,village
Pālaiyam,,Tiruvannamalai,,12.68110,79.18978,,village
Pāmbādi,,Tiruvannamalai,,12.66184,79.32517,,village
Pārvatiagaram,,Tiruvannamalai,,12.66189,79.20795,,village
Raghunāthasamudram,,Tiruvannamalai,,12.68213,79.25571,,village
Rajanthangal,,Tiruvannamalai,,12.14829,79.18558,இராஜந்தாங்கல்,village
Ramasāmikuppam,,Tiruvannamalai,,12.71342,79.17166,,village
Rasankuttai,,Tiruvannamalai,,12.69841,79.12004,,village
Reddipālaiyam,,Tiruvannamalai,,12.74698,79.11855,,village
Renukapuram,,Tiruvannamalai,,12.71275,79.12722,,village
Ruthur,,Tiruvannamalai,,12.66670,78.97571,,village
Rāndamkorattūr,,Tiruvannamalai,,12.71955,79.38317,,village
Rātnamangalam,,Tiruvannamalai,,12.69255,79.27846,,village
Sakkaratamadai,,Tiruvannamalai,,12.10289,79.05780,சக்கரட்டமடை,village
Salavedu,,Tiruvannamalai,,12.48268,79.73031,,village
Sanarkuppam,,Tiruvannamalai,,12.66847,79.00633,,village
Sanarpālaiyam,,Tiruvannamalai,,12.73896,79.13272,,village
Sangītapādi,,Tiruvannamalai,,12.73128,79.31730,,village
Santavāsal,,Tiruvannamalai,,12.64532,79.16055,சந்தவாசல்,village
Saramarathūr,,Tiruvannamalai,,12.57999,78.91492,,village
Sathampattu,,Tiruvannamalai,,12.68702,79.02556,,village
Sathanur,,Tiruvannamalai,,12.20474,78.88920,சாத்தனூர்,village
Sattiyavijayanagaram,,Tiruvannamalai,,12.67587,79.31807,,village
Sedarampattu,,Tiruvannamalai,,12.67917,79.19691,,village
Sembarāyanallūr,,Tiruvannamalai,,12.67551,79.21368,,village
Sengādu,,Tiruvannamalai,,12.62535,78.99346,,village
Seramarathūr,,Tiruvannamalai,,12.64550,78.99249,,village
Serpākkam,,Tiruvannamalai,,12.63906,79.28146,,village
Settitāngal,,Tiruvannamalai,,12.72495,79.22900,,village
Settiyandal,,Tiruvannamalai,,12.67623,79.18975,,village
Sevūr,,Tiruvannamalai,,12.68646,79.26863,,village
Shenbagatope,,Tiruvannamalai,,12.62614,79.04453,செண்பகத்தோப்பு,village
Singāratope,,Tiruvannamalai,,12.72797,79.18023,,village
Sirumailūr,,Tiruvannamalai,,12.72973,79.22872,,village
Somantāngal,,Tiruvannamalai,,12.69225,79.15627,,village
Srīnivāsapuram,,Tiruvannamalai,,12.74626,79.23035,,village
Su. Pappambadi,,Tiruvannamalai,,12.11384,79.09757,சு. பாப்பம்பாடி,village
Subānrāvpettai,,Tiruvannamalai,,12.67712,79.31030,,village
Sukkam Palayam,,Tiruvannamalai,,12.11755,79.08623,சுக்காம் பாளையம்,village
Sānārapālaiyam,,Tiruvannamalai,,12.68054,79.25170,,village
Tachcharampattu,,Tiruvannamalai,,12.66167,79.21196,,village
Talayampallam,,Tiruvannamalai,,12.10524,79.06696,தலையாம்பள்ளம்,village
Tandarai,,Tiruvannamalai,,12.12037,79.14997,தண்டரை,village
Tangalnattam,,Tiruvannamalai,,12.70158,79.14192,,village
Tanjankollai,,Tiruvannamalai,,12.55796,78.90913,,village
Tekkamarathūr,,Tiruvannamalai,,12.59423,78.91153,,village
Tettūr,,Tiruvannamalai,,12.56277,78.87317,,village
Thachampattu,,Tiruvannamalai,,12.09468,79.08374,தச்சம்பட்டு,village
Thandrampet,,Tiruvannamalai,,12.15346,78.94690,தண்டாரம்பட்டு,village
Thanipadi,,Tiruvannamalai,,12.10601,78.83326,,village
Thathankuppam,,Tiruvannamalai,,12.66680,79.00407,,village
Thellar,,Tiruvannamalai,,12.40143,79.55194,தெள்ளாறு,village
Thennangur,,Tiruvannamalai,,12.55470,79.61410,தென்னாங்கூர்,village
Timirimarathūr,,Tiruvannamalai,,12.56453,78.86858,,village
Tiruvannamalai,,Tiruvannamalai,,12.23432,79.07620,திருவண்ணாமலை,town
Tittanur,,Tiruvannamalai,,12.62430,78.93454,,village
Tovarandal,,Tiruvannamalai,,12.70709,79.13379,,village
Tuluvapushpagiri,,Tiruvannamalai,,12.66230,79.15463,,village
Tumbikallai,,Tiruvannamalai,,12.59909,78.92724,,village
Tāndāpattu,,Tiruvannamalai,,12.33623,78.74691,,village
Vadakkumodu,,Tiruvannamalai,,12.70486,79.37090,,village
Vadapuludiyūr,,Tiruvannamalai,,12.55096,78.85463,,hamlet
Vadugasāttu,,Tiruvannamalai,,12.64055,79.27224,,village
