village,taluk,district,census_code,lat,lng,name_ta,place_type
Kayalpattinam,,Thoothukkudi,,8.56355,78.12778,காயல்பட்டினம்,town
Kayathar,,Thoothukkudi,,8.94795,77.77245,கயத்தாறு,town
Kazhugumalai,,Thoothukkudi,,9.14768,77.70222,கழுகுமலை,town
Kechilapuram,,Thoothukkudi,,9.02266,78.19869,கேசிலபுரம்,village
Keela Poovani,,Thoothukkudi,,8.83226,77.89261,கீழ பூவாணி,village
Keelavaipar,,Thoothukkudi,,9.00019,78.25270,கீழவைப்பார்,town
Keilavilattikulam,,Thoothukkudi,,9.16277,78.23395,,village
Kilavipatti,,Thoothukkudi,,9.09185,78.23988,,village
Kombuthurai,,Thoothukkudi,,8.58101,78.13517,கொம்புத்துறை,village
Kootampuli,,Thoothukkudi,,8.72264,78.06589,கூட்டாம்புளி,village
Korampallam,,Thoothukkudi,,8.77695,78.09132,கோரம்பள்ளம்,village
Kovilpatti,,Thoothukkudi,,9.17559,77.86870,கோவில்ப்பட்டி,town
Kulasekharapatnam,,Thoothukkudi,,8.39970,78.05167,குலசேகரபட்டிணம்,village
Kulattur,,Thoothukkudi,,9.00319,78.19266,குளத்தூர்,village
Kumarachakkanapuram,,Thoothukkudi,,9.10970,78.28231,,village
Kumaraettaiyapuram,,Thoothukkudi,,9.12367,78.13269,,village
Kumarapuram,,Thoothukkudi,,9.15417,77.72055,குமாரபுரம்,hamlet
Kumarasakkanapuram,,Thoothukkudi,,9.03599,78.17853,,village
Kurangani,,Thoothukkudi,,8.61745,77.99634,குரங்கணி,village
Kurukkuchalai,,Thoothukkudi,,8.93143,78.08832,குறுக்குசலை,village
Kurumbur,,Thoothukkudi,,8.59137,78.04394,குறும்பூர்,village
Lakshmipuram,,Thoothukkudi,,9.16176,77.70986,,hamlet
Maanikapuram,,Thoothukkudi,,8.34332,77.89318,மாணிக்கபுரம்,village
Manappadu,,Thoothukkudi,,8.37648,78.05613,மணப்பாடு,village
Mangalavadi,,Thoothukkudi,,8.55570,78.12930,மங்கலவாடி,hamlet
Maniyachchi,,Thoothukkudi,,8.86352,77.89521,மணியாச்சி,village
Manthithoppu,,Thoothukkudi,,9.15260,77.85747,,village
Mappilaiurani,,Thoothukkudi,,8.84050,78.15081,மாப்பிள்ளையூரணி,village
Meerankulam,,Thoothukkudi,,8.54054,77.83633,மீரான்குளம்,village
Meignanapuram,,Thoothukkudi,,8.47475,77.99643,மெய்ஞானபுரம்,village
Mela Poovani,,Thoothukkudi,,8.82799,77.88075,மேல பூவாணி,village
Melmandai,,Thoothukkudi,,9.07387,78.29082,மேல்மாந்தை,village
Mettupatti,,Thoothukkudi,,9.14134,78.14652,,village
Mudalur,,Thoothukkudi,,8.41904,77.94630,முதலூர்,village
Mudivaithanendal,,Thoothukkudi,,8.72149,77.99259,முடிவைத்தானேந்தல்,village
