village,taluk,district,census_code,lat,lng,name_ta,place_type
Kidangu,,Nagapattinam,,10.67500,79.84514,,hamlet
Kilkudi,,Nagapattinam,,10.63023,79.72479,,hamlet
Killukudi,,Nagapattinam,,10.68702,79.72419,,village
Kilvelur,,Nagapattinam,,10.76669,79.74181,கீழ்வேளூர்,town
Kiramathumedu,,Nagapattinam,,10.69048,79.81828,,village
Kodhamangalam,,Nagapattinam,,10.78515,79.77844,,hamlet
Kodiyakkarai,,Nagapattinam,,10.28454,79.82378,கோடியக்கரை,village
Kodiyalathur,,Nagapattinam,,10.65456,79.67316,,village
Kohur,,Nagapattinam,,10.80061,79.76621,,hamlet
Koil Seeyathamangai,,Nagapattinam,,10.87478,79.76110,,hamlet
Koilkadambanur,,Nagapattinam,,10.77299,79.75947,,village
Koilkannapur,,Nagapattinam,,10.67952,79.69056,,village
Koilpathu,,Nagapattinam,,10.65061,79.68662,,hamlet
Kolappadu,,Nagapattinam,,10.64012,79.68833,,village
Kolitheru,,Nagapattinam,,10.65851,79.83894,,hamlet
Kongarayanallur,,Nagapattinam,,10.91258,79.67320,,hamlet
Koorathangudi,,Nagapattinam,,10.69027,79.69924,,hamlet
Koothangudi,,Nagapattinam,,10.56222,79.67570,,hamlet
Koothapattaraithoppu,,Nagapattinam,,10.87439,79.71716,,hamlet
Koothur,,Nagapattinam,,10.75347,79.71970,கூத்தூர்,village
Korakottagam,,Nagapattinam,,10.73426,79.80071,,hamlet
Kothamangalam,,Nagapattinam,,10.87866,79.80852,,village
Kothangudi,,Nagapattinam,,10.61053,79.66103,,village
Kothankudi,,Nagapattinam,,10.67303,79.72256,,hamlet
Kotharveli,,Nagapattinam,,10.56019,79.70615,,village
Kottur,,Nagapattinam,,10.70730,79.77040,,hamlet
Koundarkadu,,Nagapattinam,,10.67093,79.84326,,hamlet
Kovil theru,,Nagapattinam,,10.67603,79.77534,,hamlet
Kovilpathu,,Nagapattinam,,10.54264,79.83831,,village
Koviltheru,,Nagapattinam,,10.60656,79.69569,,village
KudiminarKottur,,Nagapattinam,,10.85871,79.68308,,hamlet
Kudisethi,,Nagapattinam,,10.72272,79.69146,,hamlet
Kulamanikkam,,Nagapattinam,,10.83362,79.66997,,hamlet
Kulichikollai,,Nagapattinam,,10.73503,79.75343,,hamlet
Kurichi,,Nagapattinam,,10.70383,79.80551,,hamlet
Kurukathi,,Nagapattinam,,10.76227,79.71703,குருக்கத்தி,village
Kurumanankudy,,Nagapattinam,,10.77775,79.71013,,village
Kurumbur,,Nagapattinam,,10.91647,79.72104,,hamlet
Kuruvadi,,Nagapattinam,,10.87909,79.73068,,village
Kuthalam,,Nagapattinam,,10.73942,79.71320,,hamlet
M Panangudi,,Nagapattinam,,10.83967,79.81843,,village
Madapuram,,Nagapattinam,,10.63506,79.76104,,hamlet
Mahadanam,,Nagapattinam,,10.71684,79.78369,,hamlet
Maharajapuram,,Nagapattinam,,10.50500,79.70472,,hamlet
Mahili,,Nagapattinam,,10.63124,79.79951,,village
Malteri,,Nagapattinam,,10.84712,79.70556,,hamlet
Managamedu,,Nagapattinam,,10.83768,79.77464,,hamlet
Manakkudy,,Nagapattinam,,10.57922,79.74777,,village
Manalmedu,,Nagapattinam,,10.59837,79.84823,மணல்மேடு,village
Manalur,,Nagapattinam,,10.68948,79.70673,,hamlet
Manampettai,,Nagapattinam,,10.88894,79.75731,,hamlet
Mangalam,,Nagapattinam,,10.76590,79.70771,,village
Manickkapangu,,Nagapattinam,,10.70456,79.79556,,hamlet
Manjakollai,,Nagapattinam,,10.75724,79.81859,மஞ்சக்கொல்லை,village
Manjavadi,,Nagapattinam,,10.79585,79.74896,,hamlet
Marachery,,Nagapattinam,,10.56373,79.67880,,village
Mariyammankoil theru,,Nagapattinam,,10.73338,79.77047,,hamlet
Marungur,,Nagapattinam,,10.84911,79.74945,,village
Maruthavur,,Nagapattinam,,10.92367,79.72264,,hamlet
Mathalangudi,,Nagapattinam,,10.83744,79.68799,,hamlet
Mathirimangalam,,Nagapattinam,,10.88224,79.67910,,village
Mathiyagudi,,Nagapattinam,,10.84953,79.78009,,hamlet
Mavilangal,,Nagapattinam,,10.67226,79.68369,,hamlet
Mayilankudi,,Nagapattinam,,10.71375,79.71884,,hamlet
Mayilappur,,Nagapattinam,,10.65773,79.67053,,hamlet
Meelavaippur,,Nagapattinam,,10.83051,79.68659,,hamlet
Meenambanallur,,Nagapattinam,,10.63543,79.78249,,village
Mela Esanur,,Nagapattinam,,10.60997,79.74575,,hamlet
Mela theru,,Nagapattinam,,10.67130,79.76861,,hamlet
Melaanthanapettai,,Nagapattinam,,10.75096,79.82189,,hamlet
Melachetticheri,,Nagapattinam,,10.72223,79.81394,,hamlet
Melailuppur,,Nagapattinam,,10.73752,79.72032,,village
Melakadu,,Nagapattinam,,10.61280,79.83091,,hamlet
Melakarairuppu,,Nagapattinam,,10.75847,79.79288,,hamlet
Melakarairupu,,Nagapattinam,,10.86139,79.74269,,village
Melakotthamangalam,,Nagapattinam,,10.88229,79.79942,,hamlet
Melakurichi,,Nagapattinam,,10.70204,79.80065,,hamlet
Melanagalur,,Nagapattinam,,10.69214,79.68556,,hamlet
Melanagoor,,Nagapattinam,,10.80708,79.81928,,hamlet
Melaothiyathur,,Nagapattinam,,10.77041,79.72516,,hamlet
Melapaguthi,,Nagapattinam,,10.88837,79.70352,,village
Melapakkam,,Nagapattinam,,10.85491,79.67721,,hamlet
Melapathy,,Nagapattinam,,10.68406,79.70275,,hamlet
Melapidakai,,Nagapattinam,,10.63375,79.78776,,village
Melapudhupalli Therku,,Nagapattinam,,10.57908,79.83469,,village
Melapudupalli vadaku,,Nagapattinam,,10.58238,79.83494,,village
Melaputhanur,,Nagapattinam,,10.84485,79.72406,,hamlet
Melathannilapadi,,Nagapattinam,,10.67337,79.77032,,hamlet
Melavalakkarai,,Nagapattinam,,10.62823,79.73590,,hamlet
Melavallankottam,,Nagapattinam,,10.65007,79.74146,,hamlet
Melavanjore,,Nagapattinam,,10.82689,79.83443,மேலவாஞ்சூர்,village
