village,taluk,district,census_code,lat,lng,name_ta,place_type
Hallati Mathalaatti,,The Nilgiris,,11.45712,76.71411,,village
Hiriyaseegai,,The Nilgiris,,11.23072,76.68100,ஹிரியசீகை ஹாட்டி,village
Hosahatty,,The Nilgiris,,11.44615,76.93249,,village
Hubbtahala,,The Nilgiris,,11.35978,76.76515,ஹப்பாதால,village
Hullada,,The Nilgiris,,11.38074,76.73636,,village
Hullathi,,The Nilgiris,,11.47721,76.69590,,village
Hullathi Mellur,,The Nilgiris,,11.47182,76.69754,,village
Iduhatty,,The Nilgiris,,11.46303,76.77669,இடுஹட்டி,village
Ithalar,,The Nilgiris,,11.34281,76.63802,,village
Jakkalorai hatty,,The Nilgiris,,11.45472,76.69471,,village
Kadai Hatty,,The Nilgiris,,11.45395,76.71404,,village
Kadakodu,,The Nilgiris,,11.44488,76.84827,,hamlet
Kadanad,,The Nilgiris,,11.46072,76.71832,கடநாடு,village
Kadasholai,,The Nilgiris,,11.46494,76.96770,,hamlet
Kagguchi,,The Nilgiris,,11.45158,76.80390,கக்குச்சி,village
Kaggula,,The Nilgiris,,11.45613,76.89654,,village
Kakkachi,,The Nilgiris,,11.31868,76.74084,,village
Kalhatty,,The Nilgiris,,11.46255,76.68151,கல்ஹட்டி,village
