village,taluk,district,census_code,lat,lng,name_ta,place_type
Chinna Udayappatti,,Tiruchirappalli,,10.65229,78.41749,,hamlet
Chinna Velampatti,,Tiruchirappalli,,11.20675,78.44172,,hamlet
Chinna anaikaraipatti,,Tiruchirappalli,,10.58302,78.30372,,hamlet
Chinnachettiyapatti,,Tiruchirappalli,,10.68869,78.31909,,hamlet
Chinnakattukulam,,Tiruchirappalli,,10.95760,78.64974,,village
Chinnakodunthurai,,Tiruchirappalli,,10.95042,78.53004,,village
Chinnakonappampatti,,Tiruchirappalli,,11.09270,78.39769,,hamlet
Chinnakonekolathupatti,,Tiruchirappalli,,10.48408,78.40842,,hamlet
Chinnakoundampatti,,Tiruchirappalli,,10.51909,78.21713,,hamlet
Chinnakulathupatti,,Tiruchirappalli,,10.63839,78.32505,,hamlet
Chinnamareddipalaiyam,,Tiruchirappalli,,11.00843,78.77017,,village
Chinnamniyankurichy,,Tiruchirappalli,,10.42796,78.33683,,hamlet
Chinnapallipalayam,,Tiruchirappalli,,10.97765,78.19308,,village
Chinnarakampatti,,Tiruchirappalli,,10.48532,78.53445,,hamlet
Chinnaranpatti,,Tiruchirappalli,,10.40980,78.48140,,hamlet
Chinnavallam,,Tiruchirappalli,,11.28545,78.65142,,hamlet
Chinnavelakkanatham,,Tiruchirappalli,,10.97989,78.51353,,village
Chithakudipatty,,Tiruchirappalli,,10.63016,78.52476,,hamlet
Chithanatham,,Tiruchirappalli,,10.68692,78.50515,,village
Chithiraipatti,,Tiruchirappalli,,11.01337,78.47036,,village
Chittukurivinakan,,Tiruchirappalli,,10.46936,78.40955,,hamlet
Chockalingapuram,,Tiruchirappalli,,11.06944,78.85533,,village
Chokkalingapuram,,Tiruchirappalli,,11.07797,78.82219,,hamlet
Chokkampatti,,Tiruchirappalli,,10.65991,78.46002,,hamlet
Chokkanathapuram,,Tiruchirappalli,,11.11555,78.54455,,village
Cholamadevi,,Tiruchirappalli,,10.75879,78.76919,சோழமாதேவி,village
Cholamanagar,,Tiruchirappalli,,10.75463,78.75895,சோழமாநகர்,village
Cholan Nagar,,Tiruchirappalli,,10.76896,78.62119,,hamlet
Cholanganallur,,Tiruchirappalli,,10.93019,78.60864,,village
Coodalore,,Tiruchirappalli,,10.85239,78.65356,கூடலூர்,village
Cyclone Colony,,Tiruchirappalli,,10.97159,78.44835,,village
Cylone Colony,,Tiruchirappalli,,10.51205,78.56641,,hamlet
D.Poruvai,,Tiruchirappalli,,10.42580,78.50255,,hamlet
D.Pudupatti,,Tiruchirappalli,,10.42778,78.37561,,village
Dasarinayakkanur,,Tiruchirappalli,,10.67013,78.40862,,hamlet
Devadanam,,Tiruchirappalli,,10.99039,78.24542,,hamlet
Devagiri,,Tiruchirappalli,,11.03413,78.19744,,village
Devankudi,,Tiruchirappalli,,10.89801,78.88048,,village
Devanur,,Tiruchirappalli,,11.10045,78.44531,,village
Devanur Pudur,,Tiruchirappalli,,11.10941,78.43672,,village
Devarappampatti,,Tiruchirappalli,,11.09419,78.51279,,village
Devarayaneri,,Tiruchirappalli,,10.73710,78.85612,,village
Devarayappatti,,Tiruchirappalli,,11.16042,78.45099,,village
Devarpuram,,Tiruchirappalli,,10.96403,78.59448,,village
Devathanam,,Tiruchirappalli,,10.88198,78.70403,,village
Devimangalam,,Tiruchirappalli,,10.96791,78.73586,,village
Dharmanathapuram,,Tiruchirappalli,,10.90820,78.78356,,village
Dharmapuram,,Tiruchirappalli,,10.55849,78.28272,,hamlet
Dhindukarai,,Tiruchirappalli,,10.87888,78.58762,,village
Eachampatti,,Tiruchirappalli,,10.92640,78.72713,,village
Eachampatti Keelur,,Tiruchirappalli,,10.92000,78.64975,,village
Eachampatti Melur,,Tiruchirappalli,,10.91517,78.64730,,village
East chithirapuram,,Tiruchirappalli,,11.13593,78.42329,,village
Edaiyapatti,,Tiruchirappalli,,10.62438,78.34842,,village
Edatheru,,Tiruchirappalli,,10.98514,78.58783,,village
Edayapatti,,Tiruchirappalli,,10.47376,78.37097,,village
Edayapattiyanpatty,,Tiruchirappalli,,10.59800,78.39185,,hamlet
Edumalai,,Tiruchirappalli,,11.05064,78.72322,,village
Egirimangalam,,Tiruchirappalli,,10.83818,78.62940,,village
Ekkachimedu,,Tiruchirappalli,,10.36206,78.38670,,hamlet
Elamanam,,Tiruchirappalli,,10.49385,78.27606,,hamlet
Elamankudi,,Tiruchirappalli,,10.86591,78.80658,,hamlet
Elamanur,,Tiruchirappalli,,10.87876,78.57172,,village
Elangurichi,,Tiruchirappalli,,10.54079,78.33155,,village
Elanthamadaipudur,,Tiruchirappalli,,11.00065,78.28445,,hamlet
Elanthapatti,,Tiruchirappalli,,10.70313,78.79773,,village
Ellaiammankovilpatti,,Tiruchirappalli,,10.55434,78.33331,,hamlet
Ellakkudi,,Tiruchirappalli,,10.80628,78.75040,,village
Eluppaiyur,,Tiruchirappalli,,11.07506,78.60572,,hamlet
Elurpatti,,Tiruchirappalli,,11.02237,78.28504,ஏலூர்பட்டி,village
Elushipatti,,Tiruchirappalli,,10.49061,78.33633,,hamlet
Endapuli,,Tiruchirappalli,,10.43688,78.32620,,hamlet
Eniya Thoppampatty,,Tiruchirappalli,,10.55409,78.43500,,hamlet
Enjur,,Tiruchirappalli,,10.89623,78.74268,,village
